Wafer_ID,Lot_ID,Factory,Shift,Process_Mode,Product_Type,Material_Supplier,Chamber_ID,Temperature,Chamber_Pressure,Gas_Flow,Etch_Rate,Chamber_Humidity,Particle_Count,Thickness_Uniformity,Voltage_Stability,Cycle_Time,Defect
WAFER-01572,LOT-020,A,Day,Normal,Advanced,S1,CH-01,476.67,2.267,115.81,1.6,42.27,18.3,0.9398,0.9902,34.24,1
WAFER-01573,LOT-040,C,Day,Normal,Standard,S2,CH-04,469.15,2.762,120.27,1.56,46.16,12.5,0.9519,0.9628,29.01,0
WAFER-01574,LOT-002,C,Day,Normal,Premium,S1,CH-03,484.64,2.615,125.18,1.573,34.76,16.3,0.9286,0.9572,26.97,0
WAFER-01575,LOT-019,C,Night,High_Speed,Standard,S1,CH-03,514.67,2.848,116.79,1.524,46.73,27.7,0.8933,0.9762,24.57,0
WAFER-01576,LOT-036,B,Day,High_Speed,Advanced,S2,CH-04,495.32,2.539,115.21,1.577,38.98,22.7,0.93,0.9763,24.55,0
WAFER-01577,LOT-026,C,Day,Normal,Standard,S1,CH-04,495.53,2.416,112.57,1.623,38.29,19.8,0.9551,0.989,33.02,0
WAFER-01578,LOT-024,A,Night,Normal,Standard,S3,CH-01,475.02,2.456,116.86,1.577,39.95,17.7,0.9293,0.973,28.91,0
WAFER-01579,LOT-005,B,Day,Normal,Standard,,CH-02,485.65,2.391,114.65,1.526,43.3,18.3,0.937,0.9715,28.26,0
WAFER-01580,LOT-027,A,Day,High_Speed,Advanced,S2,CH-01,490.33,2.584,113.38,1.601,37.19,23.1,0.9654,0.98,28.08,0
WAFER-01581,LOT-023,C,Night,Normal,Standard,S1,CH-01,475.26,2.503,119.43,1.649,53.54,21.2,0.9253,0.9868,29.97,0
WAFER-01582,LOT-010,A,Day,Normal,Advanced,S2,CH-03,500.61,2.733,121.18,1.668,38.86,11.9,0.9571,0.9588,32.76,0
WAFER-01583,LOT-034,B,Day,High_Speed,Premium,S2,CH-03,484.8,2.471,122.73,1.443,36.8,29.2,0.9199,0.9614,27.9,1
WAFER-01584,LOT-003,C,Night,Normal,Standard,S1,CH-03,472.12,2.47,130.76,1.62,39.99,29.9,0.9497,0.9771,30.07,0
WAFER-01585,LOT-036,A,Day,Normal,Standard,S1,CH-03,488.41,2.92,128.84,1.363,31.79,23.3,0.9424,0.9728,32.68,0
WAFER-01586,LOT-020,B,Night,High_Speed,Advanced,S2,CH-01,474.54,2.519,130.63,1.508,52.91,17.2,0.9369,0.9801,34.13,0
WAFER-01587,LOT-029,B,Night,Normal,Standard,S3,CH-02,454.49,2.464,121.42,1.592,41.51,24.0,0.9645,0.9867,34.14,0
WAFER-01588,LOT-003,B,Day,High_Speed,Premium,S1,CH-04,464.44,2.395,,1.582,40.68,20.7,0.9072,0.9649,29.03,0
WAFER-01589,LOT-038,C,Day,Normal,Standard,S2,CH-04,493.66,,117.02,1.611,21.54,23.3,0.956,0.9514,25.24,0
WAFER-01590,LOT-037,A,Day,Normal,Standard,S1,CH-04,470.91,2.516,118.84,1.373,44.36,18.8,0.9167,0.972,40.07,1
WAFER-01591,LOT-002,A,Day,High_Speed,Advanced,S2,CH-01,466.21,2.346,129.07,1.435,41.3,16.9,0.9157,0.9852,21.92,0
WAFER-01592,LOT-033,C,Day,High_Speed,Premium,S2,CH-03,473.83,2.748,120.18,1.612,45.97,21.2,0.8975,0.9858,27.75,0
WAFER-01593,LOT-033,B,Day,Normal,Advanced,S1,CH-03,489.63,2.594,116.92,1.548,33.46,14.8,0.9366,0.9634,34.79,0
WAFER-01594,LOT-026,B,Day,Normal,Advanced,S2,CH-02,504.27,2.588,125.71,1.477,42.26,26.8,0.8935,,31.8,0
WAFER-01595,LOT-026,C,Day,Normal,Standard,S2,CH-01,465.94,2.148,114.86,1.584,33.1,18.0,0.9635,0.9716,37.64,0
WAFER-01596,LOT-013,A,Day,Normal,Standard,S1,CH-01,475.69,2.429,111.12,1.476,43.31,16.6,0.9454,0.9735,31.52,0
WAFER-01597,LOT-016,C,Day,High_Speed,Premium,S1,CH-01,478.71,2.613,124.51,1.631,50.07,15.0,0.9426,0.9886,25.86,0
WAFER-01598,LOT-037,B,Night,Normal,Standard,S1,CH-02,495.14,2.697,116.34,1.452,44.79,20.7,0.9248,0.9748,34.16,0
WAFER-01599,LOT-008,C,Day,High_Speed,Advanced,S1,CH-03,484.32,2.654,124.34,1.602,43.47,21.4,0.9664,0.972,73.17,0
WAFER-01600,LOT-020,A,Day,Normal,Advanced,S1,CH-04,506.35,2.724,115.94,1.393,41.7,12.3,0.9168,0.9579,29.46,1
WAFER-01601,LOT-029,B,Day,Normal,Standard,S2,CH-03,476.15,2.313,,1.657,44.04,18.9,0.9284,0.9844,35.62,0
WAFER-01602,LOT-004,B,Night,Normal,Premium,S2,CH-01,488.82,2.737,,1.513,37.47,28.2,0.9224,0.9918,30.26,0
WAFER-01603,LOT-023,B,Day,Normal,Advanced,S2,CH-01,495.51,2.577,132.38,1.542,46.25,13.8,0.9535,0.9562,27.84,0
WAFER-01604,LOT-023,A,Night,Normal,Premium,S1,CH-01,505.71,,115.19,1.506,42.86,18.7,0.9204,0.9775,31.7,0
WAFER-01605,LOT-024,B,Night,Normal,Standard,S2,CH-04,484.46,2.734,119.95,1.53,44.4,22.0,0.9273,0.9685,27.18,0
WAFER-01606,LOT-016,C,Day,Normal,Standard,S1,CH-01,480.13,2.578,,1.576,37.34,14.2,0.9715,0.9652,32.79,0
WAFER-01607,LOT-009,C,Night,Normal,Premium,S1,CH-04,490.19,2.609,109.3,1.52,35.61,24.5,0.9699,0.9805,31.86,0
WAFER-01608,LOT-007,C,Night,Normal,Premium,S1,CH-01,485.0,2.459,120.44,1.596,37.88,28.3,0.9388,0.9831,35.62,0
WAFER-01609,LOT-005,A,Night,Normal,Standard,S2,CH-01,487.94,2.555,135.38,1.558,37.98,21.6,0.9552,0.9705,38.62,0
WAFER-01610,LOT-007,C,Day,Normal,Advanced,S2,CH-03,476.95,2.682,135.59,1.388,39.74,18.8,0.8985,0.9827,34.32,0
WAFER-01611,LOT-024,A,Day,Normal,Standard,S1,CH-03,495.25,2.52,111.06,1.655,25.64,17.8,0.9684,0.976,36.51,0
WAFER-01612,LOT-011,C,Day,Normal,Premium,S1,CH-04,490.44,2.472,119.69,1.6,33.02,26.0,0.9302,0.9575,32.18,0
WAFER-01613,LOT-033,C,Night,Normal,Standard,S1,CH-01,489.36,2.399,124.37,1.575,33.73,24.8,0.9601,0.9545,34.37,0
WAFER-01614,LOT-008,B,Day,High_Speed,Premium,S3,CH-03,493.87,2.325,117.0,1.666,39.59,18.6,0.9279,0.9676,26.24,0
WAFER-01615,LOT-004,C,Day,High_Speed,Standard,S1,CH-01,485.96,2.362,117.18,1.552,39.95,21.8,0.9562,0.9733,21.34,0
WAFER-01616,LOT-020,C,Day,Normal,Standard,S1,CH-04,494.56,2.391,118.0,1.588,35.26,25.5,0.9532,0.9636,34.06,0
WAFER-01617,LOT-013,A,Day,High_Speed,Advanced,S3,CH-03,493.94,2.281,109.92,1.632,35.95,7.5,0.9503,0.9524,25.23,0
WAFER-01618,LOT-039,C,Day,Normal,Advanced,S3,CH-03,499.34,2.509,123.3,1.677,42.04,27.1,0.9132,0.9803,29.87,0
WAFER-01619,LOT-012,B,Day,Normal,Standard,S1,CH-02,494.6,2.307,105.06,1.584,41.77,23.8,0.8773,0.9726,25.86,0
WAFER-01620,LOT-040,C,Day,Normal,Standard,S1,CH-04,492.18,2.658,110.72,1.449,38.86,16.2,0.9264,0.972,34.74,1
WAFER-01621,LOT-025,B,Day,Normal,Standard,S1,CH-02,480.16,2.501,121.85,1.912,32.44,17.3,0.8904,0.9499,32.2,0
WAFER-01622,LOT-028,B,Day,High_Speed,Premium,S1,CH-02,484.94,2.243,119.47,1.556,32.43,17.3,0.9396,0.97,29.25,0
WAFER-01623,LOT-001,A,Night,Normal,Standard,S1,CH-02,472.38,2.342,114.5,1.499,37.01,15.4,0.9647,0.975,28.15,0
WAFER-01624,LOT-040,C,Night,Normal,Standard,S2,CH-04,473.4,2.552,,1.688,33.61,29.0,0.9408,0.9735,26.92,0
WAFER-01625,LOT-011,B,Day,High_Speed,Premium,S3,CH-02,482.63,2.511,109.43,1.699,41.88,19.9,0.9126,0.9695,24.48,0
WAFER-01626,LOT-005,A,Night,High_Speed,Standard,S2,CH-01,502.61,2.443,125.16,1.472,44.8,19.8,0.955,,34.0,0
WAFER-01627,LOT-037,C,Night,Normal,Standard,S1,CH-02,469.98,2.618,118.74,1.5,34.26,24.6,0.936,0.9662,32.22,0
WAFER-01628,LOT-010,B,Day,Normal,Advanced,S1,CH-04,463.23,2.63,110.47,1.678,39.67,21.5,0.9386,0.9786,32.11,0
WAFER-01629,LOT-025,C,Day,Normal,Premium,S2,CH-03,466.35,2.713,113.34,1.744,38.12,74.2,0.9278,0.9943,33.35,0
WAFER-01630,LOT-011,B,Day,Normal,Advanced,S3,CH-04,486.74,2.403,135.79,1.568,37.29,20.1,0.9234,0.9454,36.3,0
WAFER-01631,LOT-018,B,Night,High_Speed,Standard,S1,CH-01,490.49,2.297,106.57,1.69,39.69,22.0,0.9362,0.9494,27.87,0
WAFER-01632,LOT-013,C,Night,Normal,Standard,S2,CH-02,475.06,2.859,120.35,1.428,39.4,20.9,0.931,0.9761,24.41,0
WAFER-01633,LOT-035,B,Night,Normal,Standard,S3,CH-01,470.85,2.797,101.47,1.591,32.6,21.9,0.9651,0.9766,29.07,0
WAFER-01634,LOT-016,A,Day,Normal,Premium,S2,CH-04,490.17,2.496,114.39,1.696,44.79,10.4,0.9214,0.9562,33.09,0
WAFER-01635,LOT-040,A,Night,Normal,Advanced,S2,CH-01,484.0,2.787,116.34,1.581,35.7,25.7,0.9316,0.9893,30.89,0
WAFER-01636,LOT-009,C,Day,High_Speed,Standard,S1,CH-03,472.63,2.735,124.09,1.506,38.6,11.4,0.961,0.9843,28.19,0
WAFER-01637,LOT-031,A,Day,Normal,Premium,S1,CH-02,475.85,2.292,121.75,1.378,42.21,19.0,0.957,0.9605,30.98,0
WAFER-01638,LOT-017,A,Day,Normal,Premium,S2,CH-01,485.69,2.273,136.28,1.509,34.35,22.9,0.9305,0.9695,32.59,0
WAFER-01639,LOT-025,C,Day,Normal,Standard,S2,CH-03,492.82,2.358,124.26,1.724,34.13,16.3,0.9275,0.9622,29.87,0
WAFER-01640,LOT-040,C,Day,Normal,Standard,S2,CH-02,466.25,2.216,,1.377,,16.4,0.9353,0.9721,28.52,0
WAFER-01641,LOT-007,C,Night,Normal,Standard,,CH-03,491.54,2.445,,1.576,41.26,19.8,0.9658,0.9664,94.03,0
WAFER-01642,LOT-005,A,Night,High_Speed,Standard,S2,CH-01,484.46,2.649,114.28,1.715,42.69,19.2,0.913,0.964,25.3,0
WAFER-01643,LOT-033,C,Day,Normal,Standard,S1,CH-02,490.53,2.166,,1.675,35.33,21.2,0.9046,0.9784,31.52,0
WAFER-01644,LOT-023,A,Day,Normal,Premium,S1,CH-02,468.85,2.586,114.22,1.515,37.87,22.4,0.9675,0.9706,30.51,0
WAFER-01645,LOT-007,C,Night,Normal,Advanced,S2,CH-02,474.98,2.681,118.25,1.361,46.89,23.5,0.9512,0.99,29.94,0
WAFER-01646,LOT-004,C,Night,Normal,Standard,S3,CH-01,486.34,2.272,119.04,1.604,33.14,26.3,0.9585,0.9542,29.87,0
WAFER-01647,LOT-015,C,Day,Normal,Premium,S1,CH-02,471.45,2.592,119.54,1.674,34.74,17.2,0.9462,0.9721,25.15,0
WAFER-01648,LOT-032,A,Night,Normal,Premium,S1,CH-04,506.7,2.344,119.74,1.532,32.43,16.0,0.939,0.99,33.5,0
WAFER-01649,LOT-026,A,Night,Normal,Advanced,S1,CH-01,479.7,2.298,102.25,1.5,39.77,24.8,0.9407,0.9888,28.98,0
WAFER-01650,LOT-004,B,Night,Normal,Advanced,S1,CH-03,472.1,2.442,124.36,1.592,35.7,22.7,0.9425,0.9686,30.33,0
WAFER-01651,LOT-039,C,Day,Normal,Advanced,S3,CH-02,486.01,2.397,120.49,1.507,49.1,11.6,,0.9996,35.24,0
WAFER-01652,LOT-024,A,Day,Normal,Standard,S2,CH-01,450.06,2.695,119.1,1.593,34.64,13.9,0.9604,0.9747,33.46,0
WAFER-01653,LOT-028,B,Night,Normal,Standard,S3,CH-04,486.25,2.387,115.69,1.626,40.99,92.2,0.9471,0.9443,35.85,1
WAFER-01654,LOT-004,C,Day,Normal,Premium,S1,CH-04,493.06,2.22,129.1,1.526,44.46,22.1,0.9392,0.9642,25.98,1
WAFER-01655,LOT-030,B,Day,Normal,Advanced,S2,CH-02,473.16,2.949,116.83,1.577,29.34,30.4,,0.9491,65.19,1
WAFER-01656,LOT-011,B,Day,Normal,Advanced,S1,CH-02,489.14,2.44,136.22,1.686,29.42,18.2,0.9536,0.9877,36.67,0
WAFER-01657,LOT-017,C,Night,Normal,Advanced,S2,CH-02,481.3,2.65,105.44,1.664,37.39,21.5,0.9212,0.9746,30.08,0
WAFER-01658,LOT-028,C,Day,Normal,Premium,S3,CH-04,474.1,2.26,120.12,1.577,27.65,22.6,,0.9449,35.37,1
WAFER-01659,LOT-032,A,Day,Normal,Standard,,CH-01,483.59,2.263,118.61,1.441,29.38,14.5,0.9344,0.9804,26.27,0
WAFER-01660,LOT-040,A,Night,Normal,Premium,S2,CH-02,471.95,2.086,113.65,1.44,35.55,19.8,0.982,0.9814,30.87,1
WAFER-01661,LOT-001,B,Day,High_Speed,Advanced,S2,CH-01,487.88,2.185,110.34,1.771,50.24,18.8,0.9466,0.9803,32.31,0
WAFER-01662,LOT-016,C,Day,Normal,Advanced,S1,CH-03,487.21,2.133,123.17,1.494,35.25,26.5,0.909,0.9778,34.35,0
WAFER-01663,LOT-023,B,Night,High_Speed,Standard,S1,CH-02,467.29,2.434,130.46,1.523,44.58,21.5,0.9201,0.9715,26.46,0
WAFER-01664,LOT-040,A,Night,High_Speed,Premium,S1,CH-04,468.98,2.527,120.19,1.669,37.35,24.7,0.926,,24.17,1
WAFER-01665,LOT-004,B,Day,Normal,Premium,S1,CH-04,476.96,2.458,113.59,1.733,43.12,13.1,0.9474,0.9642,27.88,0
WAFER-01666,LOT-018,B,Day,,Premium,S1,CH-01,502.03,2.638,114.74,1.488,33.11,20.3,0.9169,0.9618,32.74,1
WAFER-01667,LOT-022,A,Night,Normal,Standard,S1,CH-01,481.07,2.56,122.01,1.643,44.76,19.4,0.9804,0.9717,33.27,0
WAFER-01668,LOT-024,A,Day,Normal,Standard,S2,CH-01,463.72,2.493,117.02,1.445,33.3,20.8,0.934,,31.68,0
WAFER-01669,LOT-029,B,Day,Normal,Advanced,S2,CH-02,494.77,2.505,134.16,1.652,30.92,22.4,0.9635,0.9627,31.45,0
WAFER-01670,LOT-024,A,Day,Normal,Premium,S2,CH-03,494.21,2.645,116.84,1.72,36.0,20.7,0.9513,0.9829,30.7,0
WAFER-01671,LOT-020,B,Day,Normal,Advanced,S3,CH-04,481.47,2.344,123.66,1.496,41.57,17.0,0.9217,0.9671,32.57,0
WAFER-01672,LOT-027,A,Day,High_Speed,Advanced,S2,CH-02,496.34,2.751,123.57,1.502,32.92,16.9,,0.9964,23.19,0
WAFER-01673,LOT-009,A,Day,Normal,Standard,S1,CH-04,466.12,1.817,125.26,1.566,34.42,10.3,0.9065,0.9815,28.0,0
WAFER-01674,LOT-015,A,Day,High_Speed,Advanced,S2,CH-02,472.2,2.355,117.12,1.484,45.53,14.7,0.9262,0.9912,30.87,0
WAFER-01675,LOT-036,C,Night,Normal,Premium,S2,CH-02,465.72,,107.13,1.505,34.67,30.2,0.92,0.964,34.22,0
WAFER-01676,LOT-028,B,Day,High_Speed,Advanced,S3,CH-03,480.41,2.586,127.36,1.441,32.48,24.4,0.9398,0.9743,92.76,0
WAFER-01677,LOT-020,A,Night,Normal,Standard,S2,CH-02,501.02,2.84,124.68,1.658,39.28,20.5,0.9227,0.9774,34.45,0
WAFER-01678,LOT-029,A,Day,Normal,Standard,S2,CH-02,485.79,2.851,118.39,1.397,34.4,19.0,0.951,0.9507,31.67,0
WAFER-01679,LOT-008,B,Night,Normal,Standard,S1,CH-04,481.54,2.382,126.99,1.641,51.06,15.7,0.9106,,31.95,1
WAFER-01680,LOT-022,A,Night,Normal,Advanced,S1,CH-01,495.15,2.429,121.22,1.434,34.85,10.9,0.9231,0.9655,26.17,0
WAFER-01681,LOT-028,C,Day,Normal,Standard,S3,CH-04,479.08,2.454,117.94,1.348,34.06,19.1,0.9152,0.9666,31.49,0
WAFER-01682,LOT-021,B,Day,Normal,Advanced,S1,CH-02,483.92,2.415,119.57,1.65,37.95,19.2,0.9394,0.9885,23.74,0
WAFER-01683,LOT-012,C,Day,Normal,Advanced,S2,CH-02,476.68,2.523,110.72,1.536,36.93,18.6,0.944,,30.86,0
WAFER-01684,LOT-003,B,Night,Normal,Advanced,S1,CH-02,486.36,2.314,120.6,1.425,35.77,20.6,0.9375,,29.63,0
WAFER-01685,LOT-036,C,Day,Normal,Standard,S2,CH-02,492.3,2.478,130.88,1.521,34.95,18.2,0.962,0.9688,31.16,0
WAFER-01686,LOT-014,B,Day,High_Speed,Standard,S2,CH-02,495.0,2.571,111.58,1.648,44.34,14.1,0.9537,0.9564,30.71,0
WAFER-01687,LOT-005,B,Night,Normal,Premium,S2,CH-03,482.57,2.572,127.52,1.708,25.13,23.2,0.9275,0.954,30.75,0
WAFER-01688,LOT-013,C,Day,Normal,Standard,,CH-03,478.23,2.756,121.36,1.521,38.14,14.2,0.9365,0.9934,25.36,0
WAFER-01689,LOT-011,C,Night,,Premium,S1,CH-02,475.77,2.399,135.01,1.702,39.0,24.1,0.9288,0.9553,30.18,0
WAFER-01690,LOT-038,C,Day,Normal,Advanced,S1,CH-04,503.85,2.391,132.26,1.64,31.94,21.9,0.9201,0.9426,32.18,0
WAFER-01691,LOT-029,C,Night,Normal,Standard,S2,CH-01,482.05,2.183,128.86,1.571,46.12,28.9,0.9457,0.9954,37.12,0
WAFER-01692,LOT-005,C,Day,Normal,Standard,S2,CH-02,480.94,2.318,113.85,1.595,30.73,25.1,0.9285,0.9656,28.25,0
WAFER-01693,LOT-015,B,Night,Normal,Advanced,S2,CH-03,477.39,2.592,127.77,1.56,42.6,16.4,0.9744,0.9787,26.52,0
WAFER-01694,LOT-021,A,Day,High_Speed,Standard,S1,CH-03,473.41,2.446,132.19,1.518,38.7,16.8,0.9676,0.977,25.17,0
WAFER-01695,LOT-040,B,Day,Normal,Standard,S1,CH-02,474.08,2.448,127.2,1.484,37.16,21.4,0.9315,1.0,36.28,0
WAFER-01696,LOT-016,A,Day,Normal,Advanced,S1,CH-02,471.82,2.545,129.98,1.456,37.97,19.8,0.9607,0.9598,28.62,0
WAFER-01697,LOT-040,A,Day,Normal,Premium,S2,CH-02,459.85,2.437,134.41,1.448,29.98,14.5,,0.9726,33.05,0
WAFER-01698,LOT-028,C,Day,High_Speed,Advanced,S1,CH-01,503.52,2.804,105.65,1.459,37.68,20.6,0.9101,0.978,25.39,1
WAFER-01699,LOT-001,B,Day,Normal,Advanced,S1,CH-03,464.74,2.313,121.8,1.554,33.27,10.6,0.9539,,30.47,0
WAFER-01700,LOT-028,C,Night,Normal,Standard,S3,CH-02,470.99,2.384,121.36,1.462,27.54,23.5,0.9346,0.9593,30.02,0
WAFER-01701,LOT-010,C,Night,Normal,Standard,S1,CH-01,479.5,2.534,124.59,1.301,32.26,20.5,0.9173,0.9716,27.92,0
WAFER-01702,LOT-031,C,Night,Normal,Premium,S3,CH-02,487.23,2.25,123.49,1.56,34.86,18.1,0.9053,0.9478,31.59,0
WAFER-01703,LOT-013,C,Night,Normal,Advanced,S1,CH-02,493.69,2.607,120.44,1.576,,23.5,0.957,0.9809,31.71,0
WAFER-01704,LOT-028,A,Day,Normal,Standard,S2,CH-04,480.0,2.644,116.71,1.592,43.17,17.0,0.9248,0.9652,34.33,0
WAFER-01705,LOT-006,B,Night,Normal,Advanced,S2,CH-03,486.06,2.489,129.03,1.515,38.95,25.2,0.9132,0.9837,29.1,0
WAFER-01706,LOT-009,C,Day,,Premium,S2,CH-01,487.91,,120.15,1.559,37.19,25.2,0.9198,0.9497,30.12,0
WAFER-01707,LOT-010,A,Night,,Premium,S1,CH-01,455.15,2.543,121.27,1.421,40.97,21.2,0.8992,0.9723,28.78,0
WAFER-01708,LOT-027,C,Day,Normal,Advanced,S1,CH-01,487.06,2.724,117.38,1.625,41.43,22.1,0.9294,0.9511,38.99,0
WAFER-01709,LOT-032,B,Day,High_Speed,Advanced,S2,CH-03,477.23,2.0,126.84,1.53,48.03,19.4,0.968,0.984,34.54,0
WAFER-01710,LOT-004,B,Day,High_Speed,Premium,S1,CH-01,496.52,2.819,116.24,1.708,28.25,27.1,0.9331,0.9777,33.16,0
WAFER-01711,LOT-034,B,Day,Normal,Standard,S2,CH-03,483.62,2.721,135.34,1.526,32.75,15.7,0.9429,0.984,25.29,0
WAFER-01712,LOT-009,A,Day,High_Speed,Advanced,S2,CH-01,473.16,2.822,124.47,1.501,45.16,23.1,0.9443,0.9556,27.58,0
WAFER-01713,LOT-021,A,Day,High_Speed,Advanced,S3,CH-04,492.24,2.815,119.48,1.702,37.18,15.7,0.9784,0.9507,27.36,0
WAFER-01714,LOT-031,A,Night,Normal,Standard,S2,CH-02,470.73,2.076,124.39,1.471,39.58,24.7,0.9365,0.9806,29.94,0
WAFER-01715,LOT-007,C,Day,Normal,Premium,S2,CH-01,474.51,2.575,121.53,1.604,32.35,14.5,0.8966,0.9515,29.25,0
WAFER-01716,LOT-038,A,Night,Normal,Premium,S3,CH-03,492.75,2.226,120.65,1.548,35.63,21.0,,0.9572,32.75,1
WAFER-01717,LOT-016,B,Day,Normal,Standard,S3,CH-01,481.79,2.275,117.36,1.457,35.49,22.5,0.886,0.9762,30.49,0
WAFER-01718,LOT-003,B,Day,Normal,Standard,S3,CH-02,514.96,2.206,102.45,1.592,48.26,21.0,0.9116,0.984,35.24,0
WAFER-01719,LOT-036,A,Day,Normal,Standard,S1,CH-04,503.69,2.541,119.47,1.553,36.5,12.7,0.9358,0.9729,33.19,0
WAFER-01720,LOT-031,C,Night,Normal,Advanced,S3,CH-01,502.89,2.539,121.17,1.618,44.42,26.6,0.9538,0.9832,31.89,0
WAFER-01721,LOT-008,A,Night,Normal,Standard,S1,CH-01,471.25,2.324,121.66,1.503,46.9,23.2,0.9298,,32.43,0
WAFER-01722,LOT-026,A,Day,Normal,Standard,S2,CH-02,473.03,2.523,,1.551,45.48,16.2,0.9488,,28.89,0
WAFER-01723,LOT-017,A,Day,Normal,Advanced,S2,CH-03,481.13,2.558,112.27,1.576,40.61,19.6,0.9357,0.9826,30.97,1
WAFER-01724,LOT-016,B,Day,Normal,Standard,S2,CH-03,511.02,2.116,126.31,1.671,35.37,15.1,0.9511,0.9901,34.03,0
WAFER-01725,LOT-023,B,Night,Normal,Advanced,S1,CH-04,484.0,2.478,118.65,1.483,39.75,17.7,0.9379,0.9724,31.82,0
WAFER-01726,LOT-033,A,Day,High_Speed,Advanced,S2,CH-03,493.22,2.293,106.88,1.695,,20.0,0.9297,0.9681,24.98,1
WAFER-01727,LOT-016,B,Day,Normal,Premium,S1,CH-01,475.13,2.331,118.04,1.565,31.3,8.5,0.9447,0.9904,29.13,0
WAFER-01728,LOT-023,A,Day,Normal,Standard,S3,CH-01,481.72,2.432,118.09,1.631,47.3,18.4,0.9629,0.9798,29.79,0
WAFER-01729,LOT-040,A,Night,Normal,Advanced,S2,CH-01,490.93,2.307,111.52,1.576,32.27,27.6,0.9428,,29.91,1
WAFER-01730,LOT-011,A,Day,Normal,Advanced,S3,CH-04,494.98,2.572,112.75,1.563,38.26,22.4,0.9503,0.9929,33.33,0
WAFER-01731,LOT-026,B,Night,Normal,Advanced,S1,CH-03,492.24,2.416,109.74,1.523,38.38,10.3,0.9092,0.9701,34.66,0
WAFER-01732,LOT-001,B,Day,Normal,Advanced,S3,CH-03,472.56,2.621,127.31,1.667,32.1,9.5,0.9891,0.9637,31.25,0
WAFER-01733,LOT-025,A,Day,High_Speed,Standard,S2,CH-03,495.24,2.862,123.0,1.452,25.69,18.1,0.9639,0.976,25.92,0
WAFER-01734,LOT-017,A,Night,Normal,Premium,S1,CH-02,499.89,2.369,125.98,1.445,47.64,21.5,0.952,0.9697,27.77,0
WAFER-01735,LOT-039,B,Day,Normal,Advanced,S1,CH-03,473.01,2.504,108.72,1.587,35.25,13.4,0.9718,0.977,31.78,0
WAFER-01736,LOT-032,A,Day,Normal,Advanced,,CH-04,448.49,2.512,120.53,1.504,41.68,14.3,0.9274,0.985,32.7,0
WAFER-01737,LOT-005,A,Day,Normal,Standard,S1,CH-01,492.6,2.723,123.56,1.426,40.82,7.8,0.9156,,24.98,0
WAFER-01738,LOT-005,A,Day,Normal,Standard,S1,CH-04,457.25,2.044,121.66,1.57,40.11,18.4,0.9436,0.983,27.25,0
WAFER-01739,LOT-030,A,Day,High_Speed,Standard,S1,CH-02,484.74,2.802,114.49,1.59,35.12,21.8,0.982,0.987,26.11,0
WAFER-01740,LOT-017,A,Night,Normal,Premium,S1,CH-01,473.95,2.489,128.19,1.664,33.24,16.5,0.8969,0.9795,34.02,1
WAFER-01741,LOT-017,B,Day,High_Speed,Premium,S2,CH-03,502.99,2.533,129.19,1.546,,25.6,0.8754,0.9664,21.33,0
WAFER-01742,LOT-035,C,Night,Normal,Advanced,,CH-01,482.51,2.435,119.13,1.714,35.74,24.7,0.9244,0.9743,32.87,0
WAFER-01743,LOT-040,C,Night,Normal,Standard,S2,CH-04,467.83,2.45,113.72,1.59,37.15,24.2,0.9545,0.9678,29.78,0
WAFER-01744,LOT-037,C,Night,High_Speed,Standard,S3,CH-04,490.11,2.369,119.23,1.536,36.93,22.1,0.9465,0.9769,32.6,0
WAFER-01745,LOT-025,B,Night,Normal,Standard,S1,CH-02,493.54,2.669,111.18,1.396,36.36,19.3,0.9037,0.9475,27.74,0
WAFER-01746,LOT-029,A,Day,Normal,Standard,S1,CH-02,479.96,2.768,131.63,1.637,38.25,12.2,0.9881,0.9744,30.5,0
WAFER-01747,LOT-030,A,Night,Normal,Standard,S1,CH-01,475.31,2.152,124.06,1.368,37.9,21.3,0.9365,0.9794,32.47,0
WAFER-01748,LOT-036,B,Day,Normal,Advanced,S1,CH-01,492.89,2.403,129.08,1.466,39.65,15.1,0.9446,0.9808,35.5,0
WAFER-01749,LOT-017,C,Day,Normal,Standard,S3,CH-01,481.7,2.354,136.25,1.589,37.32,21.5,0.92,0.9731,29.99,0
WAFER-01750,LOT-018,B,Night,High_Speed,Standard,S3,CH-02,506.28,2.493,125.49,1.545,37.85,21.9,0.9463,0.9721,31.16,0
WAFER-01751,LOT-017,C,Day,Normal,Advanced,S1,CH-03,485.56,1.94,120.81,1.528,45.08,25.7,0.99,0.9769,25.34,0
WAFER-01752,LOT-024,B,Day,Normal,Standard,S3,CH-01,489.18,2.787,133.09,1.605,44.39,22.8,0.9163,0.9652,27.76,0
WAFER-01753,LOT-028,A,Day,Normal,Standard,S1,CH-01,479.88,2.633,115.12,1.645,34.8,12.0,0.9664,0.9539,34.18,0
WAFER-01754,LOT-023,B,Night,Normal,Standard,S2,CH-04,475.97,2.236,116.38,1.651,38.28,25.8,0.9181,0.9581,25.26,1
WAFER-01755,LOT-035,B,Day,Normal,Standard,S1,CH-01,467.06,2.65,126.11,1.53,34.54,16.5,0.9364,0.9841,31.51,1
WAFER-01756,LOT-013,B,Night,Normal,Standard,S1,CH-04,477.71,2.603,118.41,1.505,37.09,20.4,0.91,0.9777,30.82,0
